ID,StreetNumber,StreetName,AdditionalLocationInformation,Category,BuildingNameSpecifics,EvaluationGroup,MunicipalDesignationM,ProvincialDesignationP,HeritageRevitalizationAgreementH,InteriorDesignationI,LandscapeDesignationL,HeritageConservationAreaCA,HeritageConservationCovenantHC,FederalDesignationF,Status,DateofLastUpdate,LocalArea,Geom,geo_point_2d
2373,429-433,W PENDER ST,None,HERITAGE BUILDINGS,The Montgomery,C,No,No,No,No,No,No,Yes,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11216540736162, 49.283282273378944], ""type"": ""Point""}","49.283282273378944, -123.11216540736162"
2406,117-131,WATER ST,None,HERITAGE BUILDINGS,"Lovell Block, 117 Water",B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10687565785594, 49.28424777551863], ""type"": ""Point""}","49.28424777551863, -123.10687565785594"
2459,1833,YEW ST,None,HERITAGE BUILDINGS,Lefeuvre Residence,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.1554928131926, 49.26931231826195], ""type"": ""Point""}","49.26931231826195, -123.1554928131926"
2469,1685,NELSON ST,None,HERITAGE BUILDINGS,Marshall Smith Residence,B,No,No,No,No,No,No,Yes,No,Active,2022-11-18T14:08:56-08:00,West End,"{""coordinates"": [-123.1366597839504, 49.28834905771859], ""type"": ""Point""}","49.28834905771859, -123.1366597839504"
2510,900‑1700,W KING EDWARD AV,None,LANDSCAPE RESOURCES Parks & Landscapes,West King Edward Blvd,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2516,N/A,N/A,Stanley Park,LANDSCAPE RESOURCES Parks & Landscapes,Stanley Park,N/A,No,No,No,No,No,No,No,Yes,Active,2020-10-14T16:43:00-07:00,,,
2607,N/A,N/A,DhRt 4,ARCHAEOLOGICAL SITES,"General Activity, Shell Midden",N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
1881,146,W 19TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.10847406157352, 49.25355525050713], ""type"": ""Point""}","49.25355525050713, -123.10847406157352"
1919,139,W 23RD AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.108480471412, 49.250275085548736], ""type"": ""Point""}","49.250275085548736, -123.108480471412"
2020,2868,W 3RD AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16989273579209, 49.26902704281564], ""type"": ""Point""}","49.26902704281564, -123.16989273579209"
2052,2765,W 42ND AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kerrisdale,"{""coordinates"": [-123.16666115286966, 49.23404977014957], ""type"": ""Point""}","49.23404977014957, -123.16666115286966"
2074,4675,W 4TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West Point Grey,"{""coordinates"": [-123.2143242733044, 49.26943395440549], ""type"": ""Point""}","49.26943395440549, -123.2143242733044"
2091,2078,W 5TH AV,None,HERITAGE BUILDINGS,Turner House,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15214720908993, 49.26698941224748], ""type"": ""Point""}","49.26698941224748, -123.15214720908993"
2116,2964,W 5TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.1715499682261, 49.26728419609739], ""type"": ""Point""}","49.26728419609739, -123.1715499682261"
2132,2356-2358,W 5TH AV,None,HERITAGE BUILDINGS,Frank Barrs Residence,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15883709986491, 49.26709552450722], ""type"": ""Point""}","49.26709552450722, -123.15883709986491"
2176,2456-2462,W 6TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16123697420443, 49.26630815778651], ""type"": ""Point""}","49.26630815778651, -123.16123697420443"
2202,2028,W 7TH AV,None,HERITAGE BUILDINGS,St. Augustines Church,A,No,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15110601778053, 49.2652770014744], ""type"": ""Point""}","49.2652770014744, -123.15110601778053"
2222,2748,W 7TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16759568861563, 49.265535032284376], ""type"": ""Point""}","49.265535032284376, -123.16759568861563"
2251,1443-1445,W 8TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.13702817248011, 49.26473975314839], ""type"": ""Point""}","49.26473975314839, -123.13702817248011"
2271,8-36,W CORDOVA ST,None,HERITAGE BUILDINGS,"30‑34 WCordova,CallisterBlock",B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.1051798390408, 49.28235506369774], ""type"": ""Point""}","49.28235506369774, -123.1051798390408"
2316,580,W HASTINGS ST,None,HERITAGE BUILDINGS,Bank of Toronto,A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11291663682829, 49.28431029017575], ""type"": ""Point""}","49.28431029017575, -123.11291663682829"
2363,789,W PENDER ST,None,HERITAGE BUILDINGS,Montreal Trust,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11527287995061, 49.28529273455466], ""type"": ""Point""}","49.28529273455466, -123.11527287995061"
2368,307-311,W PENDER ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11096181786351, 49.2825027225015], ""type"": ""Point""}","49.2825027225015, -123.11096181786351"
2433,1911,WATERLOO ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18001093386303, 49.26925427246114], ""type"": ""Point""}","49.26925427246114, -123.18001093386303"
2467,1525-1529,ATLAS LANE,None,HERITAGE BUILDINGS,Shannon Coach House,A,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kerrisdale,"{""coordinates"": [-123.14121155863876, 49.2206307642567], ""type"": ""Point""}","49.2206307642567, -123.14121155863876"
2496,1400‑1698,E 14TH AV,None,LANDSCAPE RESOURCES Parks & Landscapes,Clark Park,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2560,N/A,N/A,Grandview Park,LANDSCAPE RESOURCES Monuments,Untitled (Cenotaph),N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2572,N/A,N/A,"Stanley Park, Prospect Point",LANDSCAPE RESOURCES Monuments,S.S. Beaver Tablet & Cairn,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2593,N/A,N/A,Burrard Street,LANDSCAPE RESOURCES Public Works,Burrard Street Bridge,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2,134,ABBOTT ST,None,HERITAGE BUILDINGS,"Leeson, Dickie, Gross & Co. Warehouse (97 Water)",B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10600386928343, 49.2840966815466], ""type"": ""Point""}","49.2840966815466, -123.10600386928343"
23,2224,ALBERTA ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.110482851804, 49.265424882298795], ""type"": ""Point""}","49.265424882298795, -123.110482851804"
40,90,ALEXANDER ST,None,HERITAGE BUILDINGS,City Hotel,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10237334394994, 49.283492634123405], ""type"": ""Point""}","49.283492634123405, -123.10237334394994"
52,601-617,ALEXANDER ST,None,HERITAGE BUILDINGS,American Can Building,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Strathcona,"{""coordinates"": [-123.0922187107355, 49.28479505637655], ""type"": ""Point""}","49.28479505637655, -123.0922187107355"
71,5610,ANGUS DR,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Shaughnessy,"{""coordinates"": [-123.14707799735113, 49.23551477085407], ""type"": ""Point""}","49.23551477085407, -123.14707799735113"
89,2322,BALACLAVA ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.17360766902117, 49.26548766397907], ""type"": ""Point""}","49.26548766397907, -123.17360766902117"
122,1755,BEACH AV,None,HERITAGE BUILDINGS,"Haywood Bandstand, Alexandra Park",A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.1420782473759, 49.285437715563], ""type"": ""Point""}","49.285437715563, -123.1420782473759"
129,835,BEATTY ST,None,HERITAGE BUILDINGS,Anglo-Canadian Warehouse Co.,C,Yes,No,No,No,No,No,No,No,Active,2021-12-14T10:18:44-08:00,Downtown,"{""coordinates"": [-123.11483502905287, 49.277304019803026], ""type"": ""Point""}","49.277304019803026, -123.11483502905287"
143,2888,BIRCH ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.13350882808247, 49.26000993943024], ""type"": ""Point""}","49.26000993943024, -123.13350882808247"
157,879,BROUGHTON ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.13142911606198, 49.28717677067312], ""type"": ""Point""}","49.28717677067312, -123.13142911606198"
186,440,CAMBIE ST,None,HERITAGE BUILDINGS,Edgett Building,B,No,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.1095144056619, 49.281729596104604], ""type"": ""Point""}","49.281729596104604, -123.1095144056619"
229,425,CARRALL ST,None,HERITAGE BUILDINGS,BC Electric Railway Co. Bldg.,A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10503587162722, 49.28108497393071], ""type"": ""Point""}","49.28108497393071, -123.10503587162722"
239,225-233,CARRALL ST,None,HERITAGE BUILDINGS,Bodega Hotel and Saloon,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10455781172989, 49.282876612627334], ""type"": ""Point""}","49.282876612627334, -123.10455781172989"
251,8370,CARTIER ST,None,HERITAGE BUILDINGS,David Lloyd George School,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Marpole,"{""coordinates"": [-123.13635351274068, 49.21023306515578], ""type"": ""Point""}","49.21023306515578, -123.13635351274068"
274,6376,COLLINGWOOD ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Dunbar-Southlands,"{""coordinates"": [-123.18163845395655, 49.22880992358448], ""type"": ""Point""}","49.22880992358448, -123.18163845395655"
276,211,COLUMBIA ST,None,HERITAGE BUILDINGS,Commercial Block,C,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10259757696213, 49.282983501733035], ""type"": ""Point""}","49.282983501733035, -123.10259757696213"
310,1160,COMOX ST,None,HERITAGE BUILDINGS,Mace House,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.13078476422362, 49.28252020906449], ""type"": ""Point""}","49.28252020906449, -123.13078476422362"
314,1517,COMOX ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West End,"{""coordinates"": [-123.13541389952536, 49.286276882198585], ""type"": ""Point""}","49.286276882198585, -123.13541389952536"
341,677,DAVIE ST,None,HERITAGE BUILDINGS,Scotia Dance Centre,B,Yes,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.12573040313684, 49.277070452030244], ""type"": ""Point""}","49.277070452030244, -123.12573040313684"
371,2734,DUNBAR ST,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18359435706935, 49.26195527590388], ""type"": ""Point""}","49.26195527590388, -123.18359435706935"
403,1552,E 10TH AV,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.07247596635143, 49.2611189980762], ""type"": ""Point""}","49.2611189980762, -123.07247596635143"
411,2553,E 11TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Renfrew-Collingwood,"{""coordinates"": [-123.05366752992764, 49.260361680864506], ""type"": ""Point""}","49.260361680864506, -123.05366752992764"
451,279,E 18TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.09919270741746, 49.25502591783361], ""type"": ""Point""}","49.25502591783361, -123.09919270741746"
464,3050,E 19TH AV,None,HERITAGE BUILDINGS,N/A,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Renfrew-Collingwood,"{""coordinates"": [-123.0403711980451, 49.25292623482248], ""type"": ""Point""}","49.25292623482248, -123.0403711980451"
477,794,E 21ST AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.08785389474406, 49.25162048603215], ""type"": ""Point""}","49.25162048603215, -123.08785389474406"
493,245,E 23RD AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.0999664980012, 49.25051380581443], ""type"": ""Point""}","49.25051380581443, -123.0999664980012"
495,251,E 23RD AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.0998283751753, 49.250511857242394], ""type"": ""Point""}","49.250511857242394, -123.0998283751753"
503,412,E 24TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.0963461224654, 49.249105367722436], ""type"": ""Point""}","49.249105367722436, -123.0963461224654"
504,739,E 24TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kensington-Cedar Cottage,"{""coordinates"": [-123.08904979953701, 49.24944092047519], ""type"": ""Point""}","49.24944092047519, -123.08904979953701"
1721,3116,W 12TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.174470418651, 49.26121316011957], ""type"": ""Point""}","49.26121316011957, -123.174470418651"
1740,117,W 13TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.10759297125242, 49.2596697797588], ""type"": ""Point""}","49.2596697797588, -123.10759297125242"
1772,14-16,W 13TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.10551334805936, 49.259104124929436], ""type"": ""Point""}","49.259104124929436, -123.10551334805936"
1786,1535,W 14TH AV,None,HERITAGE BUILDINGS,Queen Margaret,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.13965998252749, 49.2591882267472], ""type"": ""Point""}","49.2591882267472, -123.13965998252749"
1825,1906,W 15TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14859024231878, 49.257888784851545], ""type"": ""Point""}","49.257888784851545, -123.14859024231878"
1834,1819-1825,W 15TH AV,None,HERITAGE BUILDINGS,Hatch House,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14661953726383, 49.258379552996644], ""type"": ""Point""}","49.258379552996644, -123.14661953726383"
1836,1942-1948,W 15TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.14942751272007, 49.25790218372012], ""type"": ""Point""}","49.25790218372012, -123.14942751272007"
1851,2005,W 16TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,Yes,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15103862267426, 49.25752956138877], ""type"": ""Point""}","49.25752956138877, -123.15103862267426"
1856,1195-1197,W 16TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Fairview,"{""coordinates"": [-123.13139274473434, 49.25731030254739], ""type"": ""Point""}","49.25731030254739, -123.13139274473434"
1862,285,W 17TH AV,None,HERITAGE BUILDINGS,N/A,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Riley Park,"{""coordinates"": [-123.11088416164763, 49.25605465555823], ""type"": ""Point""}","49.25605465555823, -123.11088416164763"
1913,3857,W 20TH AV,None,HERITAGE BUILDINGS,Brail House,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Dunbar-Southlands,"{""coordinates"": [-123.18968586860271, 49.254950648239955], ""type"": ""Point""}","49.254950648239955, -123.18968586860271"
1921,854,W 23RD AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,South Cambie,"{""coordinates"": [-123.12346240548054, 49.250548554217005], ""type"": ""Point""}","49.250548554217005, -123.12346240548054"
1946,2657,W 2ND AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16552529822759, 49.27038013884072], ""type"": ""Point""}","49.27038013884072, -123.16552529822759"
1992,2806,W 38TH AV,None,HERITAGE BUILDINGS,Butterfield House,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Arbutus-Ridge,"{""coordinates"": [-123.16816162950344, 49.23728909542648], ""type"": ""Point""}","49.23728909542648, -123.16816162950344"
1995,3377,W 38TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Dunbar-Southlands,"{""coordinates"": [-123.18003560412953, 49.23796099550029], ""type"": ""Point""}","49.23796099550029, -123.18003560412953"
1997,3075,W 39TH AV,None,HERITAGE BUILDINGS,N/A,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Dunbar-Southlands,"{""coordinates"": [-123.17410136315961, 49.23690320219669], ""type"": ""Point""}","49.23690320219669, -123.17410136315961"
2005,2535,W 3RD AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.1630726451487, 49.26943140899758], ""type"": ""Point""}","49.26943140899758, -123.1630726451487"
2007,2556,W 3RD AV,None,HERITAGE BUILDINGS,N/A,A,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16351009693317, 49.26892797076662], ""type"": ""Point""}","49.26892797076662, -123.16351009693317"
2033,3616,W 3RD AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.18395154906541, 49.269233857188176], ""type"": ""Point""}","49.269233857188176, -123.18395154906541"
2083,1469,W 59TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Marpole,"{""coordinates"": [-123.13913972515469, 49.21766148440983], ""type"": ""Point""}","49.21766148440983, -123.13913972515469"
2092,2086,W 5TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.15230465158375, 49.2669919024805], ""type"": ""Point""}","49.2669919024805, -123.15230465158375"
2106,2634,W 5TH AV,None,HERITAGE BUILDINGS,N/A,C,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16537555180051, 49.26718950536111], ""type"": ""Point""}","49.26718950536111, -123.16537555180051"
2131,4446,W 5TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,West Point Grey,"{""coordinates"": [-123.20764189591368, 49.26787339438558], ""type"": ""Point""}","49.26787339438558, -123.20764189591368"
2159,2725,W 6TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16702281903925, 49.26686418378622], ""type"": ""Point""}","49.26686418378622, -123.16702281903925"
2185,367,W 7TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.11242254747721, 49.26507208946498], ""type"": ""Point""}","49.26507208946498, -123.11242254747721"
2219,2732,W 7TH AV,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16728092647526, 49.265530362056644], ""type"": ""Point""}","49.265530362056644, -123.16728092647526"
2345,675-685,W HASTINGS ST,None,HERITAGE BUILDINGS,685 W Hastings,A,Yes,No,No,No,No,No,Yes,No,Active,2021-02-24T10:18:44-08:00,Downtown,"{""coordinates"": [-123.11333627027928, 49.285349778935085], ""type"": ""Point""}","49.285349778935085, -123.11333627027928"
2362,640,W PENDER ST,None,HERITAGE BUILDINGS,Bank of Montreal,A,Yes,No,Yes,Yes,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.11488194995597, 49.284326609602644], ""type"": ""Point""}","49.284326609602644, -123.11488194995597"
2390,65,WATER ST,None,HERITAGE BUILDINGS,N/A,N/A,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Downtown,"{""coordinates"": [-123.10550237762301, 49.28393759850137], ""type"": ""Point""}","49.28393759850137, -123.10550237762301"
2450,3275,WILLIAM ST,None,HERITAGE BUILDINGS,N/A,B,No,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Hastings-Sunrise,"{""coordinates"": [-123.03407768560537, 49.27437467080258], ""type"": ""Point""}","49.27437467080258, -123.03407768560537"
2462,2504,YORK AV,None,HERITAGE BUILDINGS,Dougall Acorn House,C,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Kitsilano,"{""coordinates"": [-123.16238101538531, 49.271546993151844], ""type"": ""Point""}","49.271546993151844, -123.16238101538531"
2465,2740,YUKON ST,None,HERITAGE BUILDINGS,N/A,B,Yes,No,No,No,No,No,No,No,Active,2020-09-18T10:18:45-07:00,Mount Pleasant,"{""coordinates"": [-123.112639012499, 49.260634906215664], ""type"": ""Point""}","49.260634906215664, -123.112639012499"
2500,3600‑3898,W 31ST AV,None,LANDSCAPE RESOURCES Parks & Landscapes,Memorial Park West,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
2501,400‑698,E 31ST AV,None,LANDSCAPE RESOURCES Parks & Landscapes,Mountain View Cemetery,N/A,No,No,No,No,No,No,No,No,Active,2020-10-14T16:43:00-07:00,,,
